archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Economics of market systems,1995,Brigham Young University,high,300,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,300,Economics of market systems,item-course-000449,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000449,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,300,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 3S; division: U,42,Economics of market systems,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000449']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 4S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,77,,Calculus,1995,Brigham Young University,high,I 112,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-001,I 112,Calculus,item-course-000450,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000450,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,I 112,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 4S; division: L,42,Calculus,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-001', 'item-course-000450']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 4S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,74,,Calculus,1995,Brigham Young University,high,II 113,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,II 113,Calculus,item-course-000451,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000451,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,II 113,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 4S; division: L,42,Calculus,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000451']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,75,,College algebra,1995,Brigham Young University,high,110,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,110,College algebra,item-course-000452,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000452,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,110,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 3S; division: L,42,College algebra,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000452']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,71,,Concepts of mathematics,1995,Brigham Young University,high,306,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,306,Concepts of mathematics,item-course-000453,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000453,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,306,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 3S; division: U,42,Concepts of mathematics,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000453']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Elementary linear algebra,1995,Brigham Young University,high,343,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,343,Elementary linear algebra,item-course-000454,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000454,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,343,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 3S; division: U,42,Elementary linear algebra,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000454']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Finite math for teachers,1995,Brigham Young University,high,301,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,301,Finite math for teachers,item-course-000455,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000455,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,301,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 3S; division: U,42,Finite math for teachers,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000455']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,79,,History of mathematics,1995,Brigham Young University,high,300,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,300,History of mathematics,item-course-000456,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000456,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,300,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 3S; division: U,42,History of mathematics,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000456']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 4S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,73,,Introduction to calculus,1995,Brigham Young University,high,119,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,119,Introduction to calculus,item-course-000457,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000457,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,119,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 4S; division: L,42,Introduction to calculus,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000457']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,70,,Survey of geometry,1995,Brigham Young University,high,302,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,302,Survey of geometry,item-course-000458,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000458,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,302,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 3S; division: U,42,Survey of geometry,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000458']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Managerial Economics,,College independent-study course in Managerial Economics. Credit: 2S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,68,,Trigonometry,1995,Brigham Young University,high,111,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-002,111,Trigonometry,item-course-000459,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000459,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,111,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Managerial Economics; credit: 2S; division: L,42,Trigonometry,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-002', 'item-course-000459']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Microbiology,,College independent-study course in Microbiology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,71,,General microbiology,1995,Brigham Young University,high,221,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-002,221,General microbiology,item-course-000460,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000460,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,221,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Microbiology; credit: 3S; division: L,42,General microbiology,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-002', 'item-course-000460']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — General / Interdisciplinary,pg-service-college-general-interdisciplinary,Mutii,,College independent-study course in Mutii. Credit: 2S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,76,,Basic piano skills,1995,Brigham Young University,high,113,need-education,84,Education / Postsecondary / General / Interdisciplinary,15,pg-service-college-general-interdisciplinary-page-001,113,Basic piano skills,item-course-000461,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000461,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,113,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Mutii; credit: 2S; division: L,42,Basic piano skills,,pg-service-college-general-interdisciplinary,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-general-interdisciplinary', 'pg-service-college-general-interdisciplinary-page-001', 'item-course-000461']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Arts / Music / Theatre,pg-service-college-arts-music-theatre,Mutii,,College independent-study course in Mutii. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Introduction to music,1995,Brigham Young University,high,101,need-education,84,Education / Postsecondary / Arts / Music / Theatre,15,pg-service-college-arts-music-theatre-page-001,101,Introduction to music,item-course-000462,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-000462,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,101,The Independent Study Catalog,SRC-EDU-ISC-1995,,Brigham Young University,Institution: Brigham Young University; level: College; department: Mutii; credit: 3S; division: L,42,Introduction to music,,pg-service-college-arts-music-theatre,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-arts-music-theatre', 'pg-service-college-arts-music-theatre-page-001', 'item-course-000462']",
