archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Accounting,,College independent-study course in Accounting. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,69,,Elementary accounting,1995,University of Wisconsin-Extension,high,201,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-019,201,Elementary accounting,item-course-005337,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005337,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,201,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Accounting; credit: 3S; division: L,42,Elementary accounting,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-019', 'item-course-005337']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Accounting,,College independent-study course in Accounting. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,71,,Elementary accounting,1995,University of Wisconsin-Extension,high,202,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-019,202,Elementary accounting,item-course-005338,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005338,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,202,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Accounting; credit: 3S; division: L,42,Elementary accounting,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-019', 'item-course-005338']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Accounting,,College independent-study course in Accounting. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Federal individual income tax,1995,University of Wisconsin-Extension,high,304,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-019,304,Federal individual income tax,item-course-005339,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005339,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,304,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Accounting; credit: 3S; division: U,42,Federal individual income tax,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-019', 'item-course-005339']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Accounting,,College independent-study course in Accounting. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,77,,Intermediate accounting,1995,University of Wisconsin-Extension,high,301,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-019,301,Intermediate accounting,item-course-005340,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005340,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,301,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Accounting; credit: 3S; division: U,42,Intermediate accounting,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-019', 'item-course-005340']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Accounting,,College independent-study course in Accounting. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,76,,Intermediate accounting,1995,University of Wisconsin-Extension,high,302,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-019,302,Intermediate accounting,item-course-005341,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005341,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,302,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Accounting; credit: 3S; division: U,42,Intermediate accounting,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-019', 'item-course-005341']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — History / Geography / Government / Law,pg-service-college-history-geography-government-law,Art,,College independent-study course in Art. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,77,,Art history,1995,University of Wisconsin-Extension,high,313,need-education,84,Education / Postsecondary / History / Geography / Government / Law,15,pg-service-college-history-geography-government-law-page-009,313,Art history,item-course-005342,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005342,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,313,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Art; credit: 3S; division: U,42,Art history,,pg-service-college-history-geography-government-law,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-history-geography-government-law', 'pg-service-college-history-geography-government-law-page-009', 'item-course-005342']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Administrative policy,1995,University of Wisconsin-Extension,high,484,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-018,484,Administrative policy,item-course-005343,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005343,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,484,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Business Administration; credit: 3S; division: U,42,Administrative policy,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-018', 'item-course-005343']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Advertising,1995,University of Wisconsin-Extension,high,363,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-018,363,Advertising,item-course-005344,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005344,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,363,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Business Administration; credit: 3S; division: U,42,Advertising,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-018', 'item-course-005344']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,76,,Business law,1995,University of Wisconsin-Extension,high,I 313,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-018,I 313,Business law,item-course-005345,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005345,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,I 313,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Business Administration; credit: 3S; division: U,42,Business law,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-018', 'item-course-005345']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Business law,1995,University of Wisconsin-Extension,high,II 314,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-018,II 314,Business law,item-course-005346,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005346,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,II 314,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Business Administration; credit: 3S; division: U,42,Business law,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-018', 'item-course-005346']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,79,,Financial decision making,1995,University of Wisconsin-Extension,high,403,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-019,403,Financial decision making,item-course-005347,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005347,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,403,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Business Administration; credit: 3S; division: U,42,Financial decision making,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-019', 'item-course-005347']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,75,,Financial management,1995,University of Wisconsin-Extension,high,362,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-019,362,Financial management,item-course-005348,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005348,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,362,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Business Administration; credit: 3S; division: U,42,Financial management,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-019', 'item-course-005348']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Financial systems analysis,1995,University of Wisconsin-Extension,high,364,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-019,364,Financial systems analysis,item-course-005349,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-005349,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,364,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of Wisconsin-Extension,Institution: University of Wisconsin-Extension; level: College; department: Business Administration; credit: 3S; division: U,42,Financial systems analysis,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-019', 'item-course-005349']",
