archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical catalog; Canadian supplier reference,2016,PPE / Guards / Protective Equipment,pg-safety-ppe,PPE / Guards / Protective Equipment,,4” blade.,English,66,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-safety-ppe,need-safety-ppe,74,,4” RETRACTABLE SAFETY 53⁄4” UTILITY KNIFE 7” UTILITY KNIFE 100 PC. SINGLE EDGE RAZOR,2016,Gregg Distributors Ltd.,medium,W458,need-safety,78,Safety / PPE,6,pg-safety-ppe-page-001,W458,4” RETRACTABLE SAFETY 53⁄4” UTILITY KNIFE 7” UTILITY KNIFE 100 PC. SINGLE EDGE RAZOR,item-cat-000889,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000889,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W458,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. W458, 4” blade.",79,4” RETRACTABLE SAFETY 53⁄4” UTILITY KNIFE 7” UTILITY KNIFE 100 PC. SINGLE EDGE RAZOR,,pg-safety-ppe,"['human-consumer', 'human-needs', 'need-safety', 'need-safety-ppe', 'pg-safety-ppe', 'pg-safety-ppe-page-001', 'item-cat-000889']",
True,Historical catalog; Canadian supplier reference,2016,Adhesives / Sealants / Tapes,pg-tools-adhesives,Adhesives / Sealants / Tapes,,5/8” x 12 ft. wide blade •Super wide blade has horizontal horizontal and vertical markings every 1 inch for quick rewind •Magnetic tip,English,85,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,77,,Tape Measures,2016,Gregg Distributors Ltd.,medium,W5020,need-tools-repair,78,Tools / Adhesives / Sealants,16,pg-tools-adhesives-page-002,W5020,Tape Measures,item-cat-000890,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000890,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W5020,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. W5020, 5/8” x 12 ft. wide blade •Super wide blade has horizontal horizontal and vertical markings every 1 inch for quick rewind •Magnetic tip",37,Tape Measures,,pg-tools-adhesives,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-adhesives', 'pg-tools-adhesives-page-002', 'item-cat-000890']",
True,Historical catalog; Canadian supplier reference,2016,Adhesives / Sealants / Tapes,pg-tools-adhesives,Adhesives / Sealants / Tapes,,3/4” x 16 ft. and vertical markings every 1” •Convenient and fractional readouts every 1/8”,English,79,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,77,,Tape Measures,2016,Gregg Distributors Ltd.,medium,W5022,need-tools-repair,78,Tools / Adhesives / Sealants,16,pg-tools-adhesives-page-002,W5022,Tape Measures,item-cat-000891,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000891,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W5022,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. W5022, 3/4” x 16 ft. and vertical markings every 1” •Convenient and fractional readouts every 1/8” Part No. W5099.",37,Tape Measures,,pg-tools-adhesives,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-adhesives', 'pg-tools-adhesives-page-002', 'item-cat-000891']",
True,Historical catalog; Canadian supplier reference,2016,Adhesives / Sealants / Tapes,pg-tools-adhesives,Adhesives / Sealants / Tapes,,1” x 25 ft. fractional readout every 1/8” •Durable casing,English,86,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,79,,Tape Measures,2016,Gregg Distributors Ltd.,medium,W5024,need-tools-repair,78,Tools / Adhesives / Sealants,16,pg-tools-adhesives-page-002,W5024,Tape Measures,item-cat-000892,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000892,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W5024,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. W5024, 1” x 25 ft. fractional readout every 1/8” •Durable casing Part No. W5124, 1” x 25 ft.",37,Tape Measures,,pg-tools-adhesives,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-adhesives', 'pg-tools-adhesives-page-002', 'item-cat-000892']",
True,Historical catalog; Canadian supplier reference,2016,Adhesives / Sealants / Tapes,pg-tools-adhesives,Adhesives / Sealants / Tapes,,,English,80,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,77,,Tape Measures,2016,Gregg Distributors Ltd.,medium,W5099,need-tools-repair,78,Tools / Adhesives / Sealants,16,pg-tools-adhesives-page-002,W5099,Tape Measures,item-cat-000893,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000893,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,22,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W5099,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. W5022, 3/4” x 16 ft. and vertical markings every 1” •Convenient and fractional readouts every 1/8” Part No. W5099.",37,Tape Measures,,pg-tools-adhesives,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-adhesives', 'pg-tools-adhesives-page-002', 'item-cat-000893']",
True,Historical catalog; Canadian supplier reference,2016,Power / Pneumatic Tools,pg-tools-power,Power / Pneumatic Tools,,12” blades,English,81,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-tools-repair-power-tools,need-tools-repair-power-tools,75,,STANDARD HACKSAW TUBULAR HACKSAW PROFESSIONAL HEAVY DUTY UTILITY HACKSAW,2016,Gregg Distributors Ltd.,medium,W730,need-tools-repair,78,Tools / Power Tools,16,pg-tools-power-page-001,W730,STANDARD HACKSAW TUBULAR HACKSAW PROFESSIONAL HEAVY DUTY UTILITY HACKSAW,item-cat-000894,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000894,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W730,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,Part No. W730. 12” blades Part No. W733.,37,STANDARD HACKSAW TUBULAR HACKSAW PROFESSIONAL HEAVY DUTY UTILITY HACKSAW,,pg-tools-power,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-power-tools', 'pg-tools-power', 'pg-tools-power-page-001', 'item-cat-000894']",
True,Historical catalog; Canadian supplier reference,2016,PPE / Guards / Protective Equipment,pg-safety-ppe,PPE / Guards / Protective Equipment,,•Molded aluminum handle with hand guard. for 45° or 90° angle cutting •Uses standard as a versatile keyhole saw.,English,70,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-safety-ppe,need-safety-ppe,76,,STANDARD HACKSAW TUBULAR HACKSAW PROFESSIONAL HEAVY DUTY UTILITY HACKSAW,2016,Gregg Distributors Ltd.,medium,W731,need-safety,78,Safety / PPE,6,pg-safety-ppe-page-001,W731,STANDARD HACKSAW TUBULAR HACKSAW PROFESSIONAL HEAVY DUTY UTILITY HACKSAW,item-cat-000895,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000895,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,38,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W731,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,Part No. W731. •Molded aluminum handle with hand guard. for 45° or 90° angle cutting •Uses standard as a versatile keyhole saw.,79,STANDARD HACKSAW TUBULAR HACKSAW PROFESSIONAL HEAVY DUTY UTILITY HACKSAW,,pg-safety-ppe,"['human-consumer', 'human-needs', 'need-safety', 'need-safety-ppe', 'pg-safety-ppe', 'pg-safety-ppe-page-001', 'item-cat-000895']",
True,Historical catalog; Canadian supplier reference,2016,Power / Pneumatic Tools,pg-tools-power,Power / Pneumatic Tools,,,English,80,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-tools-repair-power-tools,need-tools-repair-power-tools,75,,STANDARD HACKSAW TUBULAR HACKSAW PROFESSIONAL HEAVY DUTY UTILITY HACKSAW,2016,Gregg Distributors Ltd.,medium,W733,need-tools-repair,78,Tools / Power Tools,16,pg-tools-power-page-001,W733,STANDARD HACKSAW TUBULAR HACKSAW PROFESSIONAL HEAVY DUTY UTILITY HACKSAW,item-cat-000896,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000896,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,25,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W733,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,Part No. W730. 12” blades Part No. W733.,37,STANDARD HACKSAW TUBULAR HACKSAW PROFESSIONAL HEAVY DUTY UTILITY HACKSAW,,pg-tools-power,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-power-tools', 'pg-tools-power', 'pg-tools-power-page-001', 'item-cat-000896']",
True,Historical catalog; Canadian supplier reference,2016,Adhesives / Sealants / Tapes,pg-tools-adhesives,Adhesives / Sealants / Tapes,,10” length.,English,82,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,72,,REPLACEMENT HACKSAW BLADES,2016,Gregg Distributors Ltd.,medium,W740C,need-tools-repair,78,Tools / Adhesives / Sealants,16,pg-tools-adhesives-page-002,W740C,REPLACEMENT HACKSAW BLADES,item-cat-000897,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000897,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W740C,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. W740C, 10” length.",37,REPLACEMENT HACKSAW BLADES,,pg-tools-adhesives,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-adhesives', 'pg-tools-adhesives-page-002', 'item-cat-000897']",
True,Historical catalog; Canadian supplier reference,2016,Adhesives / Sealants / Tapes,pg-tools-adhesives,Adhesives / Sealants / Tapes,,12” length.,English,82,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-tools-repair-hardware,need-tools-repair-hardware,77,,REPLACEMENT HACKSAW BLADES,2016,Gregg Distributors Ltd.,medium,W741C,need-tools-repair,78,Tools / Adhesives / Sealants,16,pg-tools-adhesives-page-002,W741C,REPLACEMENT HACKSAW BLADES,item-cat-000898,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000898,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W741C,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. W741C, 12” length.",37,REPLACEMENT HACKSAW BLADES,,pg-tools-adhesives,"['human-consumer', 'human-needs', 'need-tools-repair', 'need-tools-repair-hardware', 'pg-tools-adhesives', 'pg-tools-adhesives-page-002', 'item-cat-000898']",
True,Historical catalog; Canadian supplier reference,2016,PPE / Guards / Protective Equipment,pg-safety-ppe,PPE / Guards / Protective Equipment,,12 pc. replacement single blades.,English,72,"Gregg Distributors Product Catalogue, PDF page 155",88,high,explicit_part_number,need-safety-ppe,need-safety-ppe,73,,4” RETRACTABLE SAFETY 53⁄4” UTILITY KNIFE 7” UTILITY KNIFE 100 PC. SINGLE EDGE RAZOR,2016,Gregg Distributors Ltd.,medium,W742,need-safety,78,Safety / PPE,6,pg-safety-ppe-page-001,W742,4” RETRACTABLE SAFETY 53⁄4” UTILITY KNIFE 7” UTILITY KNIFE 100 PC. SINGLE EDGE RAZOR,item-cat-000899,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-000899,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,33,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Gregg Catalogue.PDF,English,155,W742,Gregg Distributors Product Catalogue,SRC-0103,,Gregg Distributors Ltd.,"Part No. W742, 12 pc. replacement single blades.",79,4” RETRACTABLE SAFETY 53⁄4” UTILITY KNIFE 7” UTILITY KNIFE 100 PC. SINGLE EDGE RAZOR,,pg-safety-ppe,"['human-consumer', 'human-needs', 'need-safety', 'need-safety-ppe', 'pg-safety-ppe', 'pg-safety-ppe-page-001', 'item-cat-000899']",
