archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Sociology,,College independent-study course in Sociology. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,70,,Sociology of crime C,1995,University of South Carolina,high,353,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-009,353,Sociology of crime C,item-course-004634,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004634,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,353,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Sociology; credit: 3S; division: U,42,Sociology of crime C,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-009', 'item-course-004634']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Sociology of delinquent youth behavior,,College independent-study course in Sociology of delinquent youth behavior. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,68,,Sociology of deviant behavior C,1995,University of South Carolina,high,323,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-009,323,Sociology of deviant behavior C,item-course-004635,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004635,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,323,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Sociology of delinquent youth behavior; credit: 3S; division: U,42,Sociology of deviant behavior C,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-009', 'item-course-004635']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Sociology of delinquent youth behavior,,College independent-study course in Sociology of delinquent youth behavior. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,73,,Sociology of leisure,1995,University of South Carolina,high,C365,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-009,C365,Sociology of leisure,item-course-004636,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004636,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,C365,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Sociology of delinquent youth behavior; credit: 3S; division: U,42,Sociology of leisure,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-009', 'item-course-004636']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Sociology of delinquent youth behavior,,College independent-study course in Sociology of delinquent youth behavior. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,80,,Sociology of sex roles C,1995,University of South Carolina,high,301,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-009,301,Sociology of sex roles C,item-course-004637,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004637,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,301,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Sociology of delinquent youth behavior; credit: 3S; division: U,42,Sociology of sex roles C,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-009', 'item-course-004637']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Psychology / Sociology / Human Services,pg-service-college-psychology-sociology-human-services,Sociology of delinquent youth behavior,,College independent-study course in Sociology of delinquent youth behavior. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,72,,Sociology of sport C,1995,University of South Carolina,high,370,need-education,84,Education / Postsecondary / Psychology / Sociology / Human Services,15,pg-service-college-psychology-sociology-human-services-page-009,370,Sociology of sport C,item-course-004638,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004638,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,370,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Sociology of delinquent youth behavior; credit: 3S; division: U,42,Sociology of sport C,,pg-service-college-psychology-sociology-human-services,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-psychology-sociology-human-services', 'pg-service-college-psychology-sociology-human-services-page-009', 'item-course-004638']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Science / Environment,pg-service-college-science-environment,Astronomy,,College independent-study course in Astronomy. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,73,,Descriptive astronomy 2,1995,University of South Carolina,high,CI 12,need-education,84,Education / Postsecondary / Science / Environment,15,pg-service-college-science-environment-page-010,CI 12,Descriptive astronomy 2,item-course-004639,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004639,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,CI 12,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Astronomy; credit: 3S; division: L,42,Descriptive astronomy 2,,pg-service-college-science-environment,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-science-environment', 'pg-service-college-science-environment-page-010', 'item-course-004639']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 4S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,75,,Auditing I,1995,University of South Carolina,high,C438,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-017,C438,Auditing I,item-course-004640,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004640,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,C438,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Business Administration; credit: 4S; division: U,42,Auditing I,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-017', 'item-course-004640']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,76,,Buyer behavior,1995,University of South Carolina,high,C351,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-017,C351,Buyer behavior,item-course-004641,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004641,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,C351,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Business Administration; credit: 3S; division: U,42,Buyer behavior,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-017', 'item-course-004641']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: IS.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,78,,Career in business,1995,University of South Carolina,high,C300,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-017,C300,Career in business,item-course-004642,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004642,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,C300,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Business Administration; credit: IS; division: U,42,Career in business,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-017', 'item-course-004642']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,76,,Commercial law II,1995,University of South Carolina,high,C439,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-017,C439,Commercial law II,item-course-004643,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004643,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,C439,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Business Administration; credit: 3S; division: U,42,Commercial law II,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-017', 'item-course-004643']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,76,,Cost/managerial accounting I,1995,University of South Carolina,high,C432,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-017,C432,Cost/managerial accounting I,item-course-004644,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004644,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,C432,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Business Administration; credit: 3S; division: U,42,Cost/managerial accounting I,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-017', 'item-course-004644']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 4S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,75,,Financial accounting I,1995,University of South Carolina,high,C431,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-017,C431,Financial accounting I,item-course-004645,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004645,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,C431,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Business Administration; credit: 4S; division: U,42,Financial accounting I,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-017', 'item-course-004645']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 4S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,79,,Financial accounting II,1995,University of South Carolina,high,C433,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-017,C433,Financial accounting II,item-course-004646,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004646,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,C433,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Business Administration; credit: 4S; division: U,42,Financial accounting II,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-017', 'item-course-004646']",
True,Historical 1995 service catalog; contact institution or successor to verify.,1995,College — Business / Economics / Finance,pg-service-college-business-economics-finance,Business Administration,,College independent-study course in Business Administration. Credit: 3S.,English,,"The Independent Study Catalog, 1995 structured course listing.",78,medium,text catalog parser,Postsecondary,need-education-postsecondary,79,,Fundamentals of accounting I,1995,University of South Carolina,high,C225,need-education,84,Education / Postsecondary / Business / Economics / Finance,15,pg-service-college-business-economics-finance-page-017,C225,Fundamentals of accounting I,item-course-004647,,"Verify the current institution, equivalent course, delivery method, tuition and accreditation.",COURSE-004647,service,Historical education service listing — current availability requires verification,historical_education_service,12,Historical availability uncertainty,Provisional heuristic; recalculate from User Profile and current service evidence.,The Independent Study Catalog 1995.pdf,English,,C225,The Independent Study Catalog,SRC-EDU-ISC-1995,,University of South Carolina,Institution: University of South Carolina; level: College; department: Business Administration; credit: 3S; division: L,42,Fundamentals of accounting I,,pg-service-college-business-economics-finance,"['human-consumer', 'human-needs', 'need-education', 'need-education-postsecondary', 'pg-service-college-business-economics-finance', 'pg-service-college-business-economics-finance-page-017', 'item-course-004647']",
