archived,availability,catalog_year,category_group,category_group_id,category_original,currency,description,display_language,durability,evidence,evidence_score,extraction_confidence,extraction_method,fulfillment_class,fulfillment_id,fulfillment_score,historical_price_usd,item_name,last_updated,manufacturer,mapping_confidence,model_part_number,need_id,need_match_score,need_path,need_rank,page_id,part_number,product_name,product_node_id,recall_class,recommended_action,record_id,record_kind,record_status,record_type,risk,risk_type,score_status,source_file,source_language,source_page,source_record_id,source_title,source_uid,source_url,source_vendor,spec_text,survival_value,title,total_cost,tree_node_id,tree_path_ids,value_score
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"Yellow, w/ Grommet",English,80,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,79,,MULTI VOLT (149.1 mm),2016,Grote,high,49283,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-010,49283,MULTI VOLT (149.1 mm),item-cat-005674,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005674,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,18,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49283,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49283 Yellow, w/ Grommet",62,MULTI VOLT (149.1 mm),,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-010', 'item-cat-005674']",
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"White, w/ Grommet 1.16“",English,86,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,86,,ECE RATED,2016,Grote,high,49351,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-008,49351,ECE RATED,item-cat-005675,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005675,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,16,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49351,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49351 White, w/ Grommet 1.16“",62,ECE RATED,,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-008', 'item-cat-005675']",
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"Red, w/ Grommet",English,83,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,89,,ECE RATED,2016,Grote,high,49352,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-008,49352,ECE RATED,item-cat-005676,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005676,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49352,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49352 Red, w/ Grommet",62,ECE RATED,,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-008', 'item-cat-005676']",
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"Yellow, w/ Grommet (25.4 mm)",English,86,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,81,,L A M P S,2016,Grote,high,49353,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-009,49353,L A M P S,item-cat-005677,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005677,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,26,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49353,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49353 Yellow, w/ Grommet (25.4 mm)",62,L A M P S,,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-009', 'item-cat-005677']",
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"Red, w/ Grommet, Standard",English,78,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,79,,CLEARANCE/MARKER LAMP,2016,Grote,high,49362,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-007,49362,CLEARANCE/MARKER LAMP,item-cat-005678,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005678,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,17,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49362,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49362 Red, w/ Grommet, Standard",62,CLEARANCE/MARKER LAMP,,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-007', 'item-cat-005678']",
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"Yellow, w/ Grommet, Standard",English,81,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,88,,CLEARANCE/MARKER LAMP,2016,Grote,high,49363,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-007,49363,CLEARANCE/MARKER LAMP,item-cat-005679,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005679,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,20,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49363,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49363 Yellow, w/ Grommet, Standard",62,CLEARANCE/MARKER LAMP,,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-007', 'item-cat-005679']",
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"Red, w/ Adapter Bracket",English,86,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,82,,PC RATED,2016,Grote,high,49412,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-012,49412,PC RATED,item-cat-005680,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005680,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,14,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49412,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49412 Red, w/ Adapter Bracket",62,PC RATED,,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-012', 'item-cat-005680']",
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"Yellow, w/ Adapter Bracket",English,78,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,85,,M A R K E R,2016,Grote,high,49413,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-010,49413,M A R K E R,item-cat-005681,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005681,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,24,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49413,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49413 Yellow, w/ Adapter Bracket",62,M A R K E R,,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-010', 'item-cat-005681']",
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"Red, w/ Grommet",English,80,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,81,,P2 RATED,2016,Grote,high,49452,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-011,49452,P2 RATED,item-cat-005682,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005682,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,15,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49452,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49452 Red, w/ Grommet",62,P2 RATED,,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-011', 'item-cat-005682']",
True,Historical catalog; current online likely,2016,Vehicle Lighting,pg-transport-lighting,Vehicle Lighting,,"Yellow, w/ Grommet",English,78,"Grote Lighting Systems Catalog, PDF page 21",72,medium,table_row,need-transportation-vehicle-electrical,need-transportation-vehicle-electrical,81,,P2 RATED,2016,Grote,high,49453,need-transportation,90,Transportation / Vehicle Electrical / Lighting,10,pg-transport-lighting-page-011,49453,P2 RATED,item-cat-005683,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005683,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,23,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog.pdf,English,21,49453,Grote Lighting Systems Catalog,SRC-0105,,Grote,"49453 Yellow, w/ Grommet",62,P2 RATED,,pg-transport-lighting,"['human-consumer', 'human-needs', 'need-transportation', 'need-transportation-vehicle-electrical', 'pg-transport-lighting', 'pg-transport-lighting-page-011', 'item-cat-005683']",
True,Historical catalog; current online likely,2016,Fuses / Circuit Breakers / Protection,pg-safety-fuses,Fuses / Circuit Breakers / Protection,,"82-2161 FUSEHOLDER, 14A, 18 GA, RED 906-BP 664082 5020",English,68,"Grote Fuse Circuit Protection Catalog, PDF page 21",72,medium,table_row,need-safety-fire-protection,need-safety-fire-protection,79,,"82-2161 FUSEHOLDER, 14A, 18 GA, RED 906-BP 664082 5020",2016,Grote,high,5020,need-safety,90,Safety / Circuit Protection,6,pg-safety-fuses-page-001,5020,"82-2161 FUSEHOLDER, 14A, 18 GA, RED 906-BP 664082 5020",item-cat-005684,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005684,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,37,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog - Fuse Circut Protection.pdf,English,21,5020,Grote Fuse Circuit Protection Catalog,SRC-0105,,Grote,"82-2161 FUSEHOLDER, 14A, 18 GA, RED 906-BP 664082 5020",79,"82-2161 FUSEHOLDER, 14A, 18 GA, RED 906-BP 664082 5020",,pg-safety-fuses,"['human-consumer', 'human-needs', 'need-safety', 'need-safety-fire-protection', 'pg-safety-fuses', 'pg-safety-fuses-page-001', 'item-cat-005684']",
True,Historical catalog; current online likely,2016,Fuses / Circuit Breakers / Protection,pg-safety-fuses,Fuses / Circuit Breakers / Protection,,"82-2176 CIRCUIT BREAKER, SWITCHABLE, 150A 0185150.VPA BP/CB185-150 3404-31 559-150MS",English,70,"Grote Fuse Circuit Protection Catalog, PDF page 21",72,medium,table_row,need-safety-fire-protection,need-safety-fire-protection,79,,"82-2176 CIRCUIT BREAKER, SWITCHABLE, 150A 0185150.VPA BP/CB185-150 3404-31 559-150MS",2016,Grote,high,559-150MS,need-safety,90,Safety / Circuit Protection,6,pg-safety-fuses-page-001,559-150MS,"82-2176 CIRCUIT BREAKER, SWITCHABLE, 150A 0185150.VPA BP/CB185-150 3404-31 559-150MS",item-cat-005685,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005685,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,28,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog - Fuse Circut Protection.pdf,English,21,559-150MS,Grote Fuse Circuit Protection Catalog,SRC-0105,,Grote,"82-2176 CIRCUIT BREAKER, SWITCHABLE, 150A 0185150.VPA BP/CB185-150 3404-31 559-150MS",79,"82-2176 CIRCUIT BREAKER, SWITCHABLE, 150A 0185150.VPA BP/CB185-150 3404-31 559-150MS",,pg-safety-fuses,"['human-consumer', 'human-needs', 'need-safety', 'need-safety-fire-protection', 'pg-safety-fuses', 'pg-safety-fuses-page-001', 'item-cat-005685']",
True,Historical catalog; current online likely,2016,Fuses / Circuit Breakers / Protection,pg-safety-fuses,Fuses / Circuit Breakers / Protection,,"82-2215 FUSE HOLDER, PANEL MOUNT, PK 1 995-11 66042",English,64,"Grote Fuse Circuit Protection Catalog, PDF page 21",72,medium,table_row,need-safety-fire-protection,need-safety-fire-protection,89,,"82-2215 FUSE HOLDER, PANEL MOUNT, PK 1 995-11 66042",2016,Grote,high,66042,need-safety,90,Safety / Circuit Protection,6,pg-safety-fuses-page-002,66042,"82-2215 FUSE HOLDER, PANEL MOUNT, PK 1 995-11 66042",item-cat-005686,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005686,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,27,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog - Fuse Circut Protection.pdf,English,21,66042,Grote Fuse Circuit Protection Catalog,SRC-0105,,Grote,"82-2215 FUSE HOLDER, PANEL MOUNT, PK 1 995-11 66042",79,"82-2215 FUSE HOLDER, PANEL MOUNT, PK 1 995-11 66042",,pg-safety-fuses,"['human-consumer', 'human-needs', 'need-safety', 'need-safety-fire-protection', 'pg-safety-fuses', 'pg-safety-fuses-page-002', 'item-cat-005686']",
True,Historical catalog; current online likely,2016,Fuses / Circuit Breakers / Protection,pg-safety-fuses,Fuses / Circuit Breakers / Protection,,"82-2304 CIRCUIT BREAKER PANEL, 8 POSITION 15600-08-20 766044 66044",English,65,"Grote Fuse Circuit Protection Catalog, PDF page 21",72,medium,table_row,need-safety-fire-protection,need-safety-fire-protection,83,,"82-2304 CIRCUIT BREAKER PANEL, 8 POSITION 15600-08-20 766044 66044",2016,Grote,high,66044,need-safety,90,Safety / Circuit Protection,6,pg-safety-fuses-page-002,66044,"82-2304 CIRCUIT BREAKER PANEL, 8 POSITION 15600-08-20 766044 66044",item-cat-005687,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005687,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,32,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog - Fuse Circut Protection.pdf,English,21,66044,Grote Fuse Circuit Protection Catalog,SRC-0105,,Grote,"82-2304 CIRCUIT BREAKER PANEL, 8 POSITION 15600-08-20 766044 66044",79,"82-2304 CIRCUIT BREAKER PANEL, 8 POSITION 15600-08-20 766044 66044",,pg-safety-fuses,"['human-consumer', 'human-needs', 'need-safety', 'need-safety-fire-protection', 'pg-safety-fuses', 'pg-safety-fuses-page-002', 'item-cat-005687']",
True,Historical catalog; current online likely,2016,Fuses / Circuit Breakers / Protection,pg-safety-fuses,Fuses / Circuit Breakers / Protection,,"82-2305 CIRCUIT BREAKER PANEL, 10 POSITION 15600-10-20 766045 66045",English,70,"Grote Fuse Circuit Protection Catalog, PDF page 21",72,medium,table_row,need-safety-fire-protection,need-safety-fire-protection,89,,"82-2305 CIRCUIT BREAKER PANEL, 10 POSITION 15600-10-20 766045 66045",2016,Grote,high,66045,need-safety,90,Safety / Circuit Protection,6,pg-safety-fuses-page-002,66045,"82-2305 CIRCUIT BREAKER PANEL, 10 POSITION 15600-10-20 766045 66045",item-cat-005688,,"Verify current equivalent, price, availability and specifications before purchase.",CAT-005688,catalog-product,Extracted English catalog record — current status and price require verification,catalog_product,30,,Provisional heuristic; recalculate from User Profile and current offer evidence.,2016 - Grote Catalog - Fuse Circut Protection.pdf,English,21,66045,Grote Fuse Circuit Protection Catalog,SRC-0105,,Grote,"82-2305 CIRCUIT BREAKER PANEL, 10 POSITION 15600-10-20 766045 66045",79,"82-2305 CIRCUIT BREAKER PANEL, 10 POSITION 15600-10-20 766045 66045",,pg-safety-fuses,"['human-consumer', 'human-needs', 'need-safety', 'need-safety-fire-protection', 'pg-safety-fuses', 'pg-safety-fuses-page-002', 'item-cat-005688']",
